Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
movimento-centrale-quadrato-shimano-bb-un300-bsa-73-mm-1225-mm-d-nl,"Movimento centrale quadrato Shimano BB-UN300 BSA 73 mm / 122,5 mm (D-NL)","",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,62.78676,0.0,shopify,deny,manual,18.90,,true,true,'192790619309,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/62-78663-001.jpg?v=1754585337,1,"Movimento centrale quadrato Shimano BB-UN300 BSA 73 mm / 122,5 mm (D-NL)",false,"Movimento centrale quadrato Shimano BB-UN300 BSA 73 mm / 122,5 mm (D-NL)",,,,,62.78676,new,FALSE,SHIMANO,,,,,,,,,,g,,8.50,active
chester-grip-lock-on-31mm-blackblue,Chester Grip Lock-on 31mm black/blue,"",Race Face,,Teile > Griffe,"accessory, Griffe, imported-2025-08-07, imported-ecom, Race Face, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,29.90,,true,true,'821973472539,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/race-face-chester-grip-lock-on-31mm-black-blue-one.jpg?v=1754585335,1,Chester Grip Lock-on 31mm black/blue,false,Chester Grip Lock-on 31mm black/blue,,,,,,new,FALSE,Race Face,,,,,,,,,,g,,15.00,active
ride-pedal-blue,Ride Pedal Blue,"",Race Face,,Teile > Pedale,"accessory, imported-2025-08-07, imported-ecom, Pedale, Race Face, Teile",true,Title,Default Title,,,,,,,,PD20RIDBLU,0.0,shopify,deny,manual,49.90,,true,true,'821973353128,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/race-face-ride-pedal-blue-main-1920x1920.jpg?v=1754585334,1,Ride Pedal Blue,false,Ride Pedal Blue,,,,,,new,FALSE,Race Face,,,,,,,,,,g,,25.00,active
dr-gear-cbl-out-s-typ-pre17,DR GEAR CBL +OUT S TYP PRE17,"",Brompton,,Teile > Getriebe und Übersetzung,"accessory, Brompton, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,Q101176,0.0,shopify,deny,manual,18.00,,true,true,'5053099012039,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/thumbnailq101176.jpg?v=1754585332,1,DR GEAR CBL +OUT S TYP PRE17,false,DR GEAR CBL +OUT S TYP PRE17,,,,,,new,FALSE,Brompton,,,,,,,,,,g,,8.81,active
acid-grips-kids-160-with-bumper,ACID Grips KIDS 16.0 with Bumper,"",ACID,,Teile > Griffe,"accessory, ACID, Griffe, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,'13123,0.0,shopify,deny,manual,10.90,,true,true,'4054571186461,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/13123-d-00.jpg?v=1754585331,1,ACID Grips KIDS 16.0 with Bumper,false,ACID Grips KIDS 16.0 with Bumper,,,,,,new,FALSE,ACID,,,,,,,,,,g,,3.59,active
rollers-fitt-le-ver-set-black,ROLLERS + FITT L/E VER SET BLACK,"",Brompton,,Zubehör > Schutzbleche,"Brompton, fender, imported-2025-08-07, imported-ecom, mudguard, protection, Schutzbleche, Zubehör",true,Title,Default Title,,,,,,,,Q100511,0.0,shopify,deny,manual,13.00,,true,true,'5053099001491,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/thumbnail9001491.jpg?v=1754585329,1,ROLLERS + FITT L/E VER SET BLACK,false,ROLLERS + FITT L/E VER SET BLACK,,,,,,new,FALSE,Brompton,,,,,,,,,,g,,6.95,active
sprkt-set-332-3spln-14t-3spd,SPRKT Set 3/32 3Spln 14T 3Spd,"",Brompton,,Teile > Getriebe und Übersetzung,"accessory, Brompton, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,Q101617,0.0,shopify,deny,manual,19.00,,true,true,'5053099024186,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/thumbnailq101617.jpg?v=1754585328,1,SPRKT Set 3/32 3Spln 14T 3Spd,false,SPRKT Set 3/32 3Spln 14T 3Spd,,,,,,new,FALSE,Brompton,,,,,,,,,,g,,9.30,active
schwalbe-pneumatico-land-cruiser-26x175-rigide-black,Schwalbe Pneumatico Land Cruiser 26x1.75 rigide black,"",SCHWALBE,,Teile > Räder,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,24.65667,0.0,shopify,deny,manual,22.90,,true,true,'4026495774840,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/24-65667_5e7a4cf0-70d6-4757-acfb-4e5569ea08dd.jpg?v=1754585327,1,Schwalbe Pneumatico Land Cruiser 26x1.75 rigide black,false,Schwalbe Pneumatico Land Cruiser 26x1.75 rigide black,,,,,,new,FALSE,SCHWALBE,,,,,,,,,,g,,10.45,active
pedivella-shimano-fc-e5010-170-mm-senza-paracatena-bulk-comp,Pedivella Shimano FC-E5010 170 mm senza paracatena bulk comp.,"",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,75.72713,0.0,shopify,deny,manual,24.80,,true,true,'7630032530713,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/75-72713.jpg?v=1754585325,1,Pedivella Shimano FC-E5010 170 mm senza paracatena bulk comp.,false,Pedivella Shimano FC-E5010 170 mm senza paracatena bulk comp.,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,11.45,active
stromer-tmm-sensor-spl042p218-kit,STROMER - TMM Sensor SPL042/P218 KIT,"",STROMER,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, STROMER, swiss, swiss-made, Teile",true,Title,Default Title,,,,,,,,'405159,0.0,shopify,deny,manual,191.00,,true,true,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/405159-b18bef1b-a1b7-4ddf-b59f-6025ff78358d-1800x1.webp?v=1754585325,1,STROMER - TMM Sensor SPL042/P218 KIT,false,STROMER - TMM Sensor SPL042/P218 KIT,,,,,,new,FALSE,STROMER,,,,,,,,,,g,,115.08,active
rr-mudguard-blade-flap-l-ver-silver,RR Mudguard Blade + Flap L VER Silver,"",GODSPEED ebike,,General,"bicycle, godspeed-ebike, imported-2025-08-07, imported-ecom",true,Title,Default Title,,,,,,,,Q101259,0.0,shopify,deny,manual,19.00,,true,true,'5053099017034,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/thumbnailqmgbl-rl-sv.jpg?v=1754585323,1,RR Mudguard Blade + Flap L VER Silver,false,RR Mudguard Blade + Flap L VER Silver,,,,,,new,FALSE,,,,,,,,,,,g,,9.30,active
look-cleat-keo-grip-black,Look - Cleat Keo Grip Black,"",LOOK,,Zubehör,"accessory, imported-2025-08-07, imported-ecom, LOOK, Zubehör",true,Title,Default Title,,,,,,,,'00008151,0.0,shopify,deny,manual,24.90,,true,true,'3611720061560,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/look-cleat-keo-grip-black-black-main.jpg?v=1754585323,1,Look - Cleat Keo Grip Black,false,Look - Cleat Keo Grip Black,,,,,,new,FALSE,LOOK,,,,,,,,,,g,,15.00,active
lucchetto-per-batteria-abus-dt2-xplus-per-telaio-bosch2-bbs2xx,Lucchetto per batteria Abus DT2 XPlus per telaio Bosch2 BBS2xx,"",ABUS,,Zubehör > Schlösser,"ABUS, anti-theft, e-bike, electric, imported-2025-08-07, imported-ecom, lock, Schlösser, security, Zubehör",true,Title,Default Title,,,,,,,,11.82880,0.0,shopify,deny,manual,54.00,,true,true,'4003318966750,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/11-82880.jpg?v=1754585322,1,Lucchetto per batteria Abus DT2 XPlus per telaio Bosch2 BBS2xx,false,Lucchetto per batteria Abus DT2 XPlus per telaio Bosch2 BBS2xx,,,,,,new,FALSE,ABUS,,,,,,,,,,g,,29.00,active
corona-shimano-xt-sm-crm85-34t,Corona Shimano XT SM-CRM85 34T,"",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,63.75115,0.0,shopify,deny,manual,69.00,,true,true,'192790443706,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/63-75115-plg.jpg?v=1754585321,1,Corona Shimano XT SM-CRM85 34T,false,Corona Shimano XT SM-CRM85 34T,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,37.80,active
litemove-sec-110-e25-110-lux-luce-laterale-con-supporto-manubrio-phb-con-riflettore,Litemove SEC-110 E25 110 Lux Luce laterale con supporto manubrio PHB con riflettore,"",Litemove,,Zubehör > Lichte,"imported-2025-08-07, imported-ecom, lamp, Lichte, light, Litemove, safety, visibility, Zubehör",true,Title,Default Title,,,,,,,,10.88974,0.0,shopify,deny,manual,79.00,,true,true,'4711017180697,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/10-88974.jpg?v=1754585320,1,Litemove SEC-110 E25 110 Lux Luce laterale con supporto manubrio PHB con riflettore,false,Litemove SEC-110 E25 110 Lux Luce laterale con supporto manubrio PHB con riflettore,,,,,,new,FALSE,Litemove,,,,,,,,,,g,,47.00,active
bbb-decoder-pedali-flat,BBB Decoder - pedali flat,"",BBB,,Teile > Pedale,"accessory, BBB, imported-2025-08-07, imported-ecom, Pedale, Teile",true,Title,Default Title,,,,,,,,H8288T,0.0,shopify,deny,manual,49.90,,true,true,'8716683140798,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/h8288t.jpg?v=1754585320,1,BBB Decoder - pedali flat,false,BBB Decoder - pedali flat,,,,,,new,FALSE,BBB,,,,,,,,,,g,,27.50,active
cube-bottle-flow-500-black,CUBE Bottle Flow 500 Black,"<p>Die CUBE Trinkflasche FLOW hat ein eigens entwickeltes Push-Pull-Ventil und einen angenehm weichen Trinkverschluss. Durch die große Schrauböffnung kannst du die Flasche optimal befüllen und reinigen. Der Flaschenkörper aus LDPE-Kunststoff ist besonders widerstandsfähig und geruchsarm. Erhältlich in den Größen 0,5 Liter und 0,75 Liter sowie in unterschiedlichen Designs, perfekt abgestimmt auf unsere Produkte.</p>",ACID,,Zubehör > Trinkflaschen,"accessory, ACID, bottle, hydration, imported-2025-08-07, imported-ecom, Trinkflaschen, Zubehör",true,Title,Default Title,,,,,,,,'12708,0.0,shopify,deny,manual,4.90,,true,true,'4054571237118,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/12708-f1-00.png?v=1754585318,1,CUBE Bottle Flow 500 Black,false,CUBE Bottle Flow 500 Black,<p>Die CUBE Trinkflasche FLOW hat ein eigens entwickeltes Push-Pull-Ventil und einen angenehm weichen Trinkverschluss. Durch die große Schrauböffnung kannst du ,,,,,new,FALSE,ACID,,,,,,,,,,g,,2.06,active
bike-attitude-cavalletto-yra-36b-per-24-28-260-290-mm-nero,"Bike Attitude Cavalletto YRA-36B per 24-28"" 260 - 290 mm nero","",BIKE ATTITUDE,,Zubehör > Ständer,"BIKE ATTITUDE, imported-2025-08-07, imported-ecom, kickstand, parking, stand, Ständer, Zubehör",true,Title,Default Title,,,,,,,,41.22628,0.0,shopify,deny,manual,36.90,,true,true,'4714150546375,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/41-22628.jpg?v=1754585317,1,"Bike Attitude Cavalletto YRA-36B per 24-28"" 260 - 290 mm nero",false,"Bike Attitude Cavalletto YRA-36B per 24-28"" 260 - 290 mm nero",,,,,,new,FALSE,BIKE ATTITUDE,,,,,,,,,,g,,20.30,active
shimano-pedali-pd-me700-spd-con-tacchette-sm-sh51,Shimano Pedali PD-ME700 SPD con tacchette SM-SH51,"",SHIMANO,,Teile > Pedale,"accessory, imported-2025-08-07, imported-ecom, Pedale, SHIMANO, Teile",true,Title,Default Title,,,,,,,,64.77906,0.0,shopify,deny,manual,55.00,,true,true,'4550170616335,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/64-77906-001.jpg?v=1754585316,1,Shimano Pedali PD-ME700 SPD con tacchette SM-SH51,false,Shimano Pedali PD-ME700 SPD con tacchette SM-SH51,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,30.85,active
abus-catena-ad-anello-20-6ks100-con-borsa-sottosella-st5950-nero,Abus Catena ad anello  2.0 6KS/100 con borsa sottosella ST5950 nero,"",ABUS,,Zubehör > Schlösser,"ABUS, anti-theft, imported-2025-08-07, imported-ecom, lock, Schlösser, security, Zubehör",true,Title,Default Title,,,,,,,,11.88222,0.0,shopify,deny,manual,69.00,,true,true,'4003318953637,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/11-88222.jpg?v=1754585315,1,Abus Catena ad anello  2.0 6KS/100 con borsa sottosella ST5950 nero,false,Abus Catena ad anello  2.0 6KS/100 con borsa sottosella ST5950 nero,,,,,,new,FALSE,ABUS,,,,,,,,,,g,,36.00,active
lazer-unisex-road-sphere-mips-helm-matte-black,LAZER Unisex Road Sphere Mips Helm matte black,"",Lazer,,Zubehör > Helme,"Helme, helmet, imported-2025-08-07, imported-ecom, Lazer, protection, racing, road, safety, Zubehör",true,Title,Default Title,,,,,,,,33.79116,0.0,shopify,deny,manual,170.00,,true,true,'5420078895462,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/33-79116-se1.jpg?v=1754585313,1,LAZER Unisex Road Sphere Mips Helm matte black,false,LAZER Unisex Road Sphere Mips Helm matte black,,,,,,new,FALSE,Lazer,,,,,,,,,,g,,53.04,active
pro-pompa-da-pavimento-comporessor-team-tubeless-nera,PRO Pompa da pavimento Comporessor Team Tubeless nera,"",PRO,,Zubehör > Werkstatt / Werkzeuge,"imported-2025-08-07, imported-ecom, maintenance, PRO, repair, tool, Werkstatt / Werkzeuge, workshop, Zubehör",true,Title,Default Title,,,,,,,,93.68602,0.0,shopify,deny,manual,95.00,,true,true,'8717009370165,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/93-68602.jpg?v=1754585313,1,PRO Pompa da pavimento Comporessor Team Tubeless nera,false,PRO Pompa da pavimento Comporessor Team Tubeless nera,,,,,,new,FALSE,PRO,,,,,,,,,,g,,52.00,active
sigma-computer-pure-1-ats-wireless-bianco,Sigma Computer Pure 1 ATS wireless bianco,"",Sigma,,Zubehör > Bike computer,"bicycle, bike, Bike computer, imported-2025-08-07, imported-ecom, Sigma, traditional, Zubehör",true,Title,Default Title,,,,,,,,20.65793,0.0,shopify,deny,manual,39.90,,true,true,'4016224031023,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/20-65793.jpg?v=1754585312,1,Sigma Computer Pure 1 ATS wireless bianco,false,Sigma Computer Pure 1 ATS wireless bianco,,,,,,new,FALSE,Sigma,,,,,,,,,,g,,25.00,active
mtb-road-bb90-95-cartridge-37-x-9095mm-id-24mm,"MTB / Road BB90-95 Cartridge Ø37 x 90/95mm, ID Ø24mm","",BBB,,Teile > Lenker,"accessory, BBB, imported-2025-08-07, imported-ecom, Lenker, racing, road, Teile",true,Title,Default Title,,,,,,,,H8194D,0.0,shopify,deny,manual,31.90,,true,true,'8716683091403,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/h8194d.jpg?v=1754585311,1,"MTB / Road BB90-95 Cartridge Ø37 x 90/95mm, ID Ø24mm",false,"MTB / Road BB90-95 Cartridge Ø37 x 90/95mm, ID Ø24mm",,,,,,new,FALSE,BBB,,,,,,,,,,g,,18.13,active
terra-h30-m-infinity-green-ivory-white-gloss,TERRA H30 M Infinity Green-Ivory White (Gloss),"",Orbea,,Velos > Gravel,"adventure, bicycle, bike, Gravel, imported-2025-08-07, imported-ecom, Orbea, traditional, Velos",true,Title,Default Title,,,,,,,,WC1488C,20000.0,shopify,deny,manual,2499.00,,true,true,'8434446822148,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/wc1488c.jpg?v=1754585310,1,TERRA H30 M Infinity Green-Ivory White (Gloss),false,TERRA H30 M Infinity Green-Ivory White (Gloss),,,,,,new,FALSE,Orbea,,,,,,,,,,g,,1591.78,active
widek-junior-kindersitz-qibbel-6-kids-ab-6-jahren-longtail-edition,"Widek Junior Kindersitz Qibbel 6+, Kids ab 6 Jahren Longtail Edition","",Qibbel,,Zubehör > Kindersitz,"accessory, baby-seat, child-seat, family, imported-2025-08-07, imported-ecom, Kindersitz, Qibbel, Zubehör",true,Title,Default Title,,,,,,,,1080TL,0.0,shopify,deny,manual,85.00,,true,true,'8712864433802,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/screenshot-2025-05-07-alle-112546.png?v=1754585310,1,"Widek Junior Kindersitz Qibbel 6+, Kids ab 6 Jahren Longtail Edition",false,Seggiolino Widek Junior Longtail Edition 6+,,,,,,new,FALSE,Qibbel,,,,,,,,,,g,,46.00,active
kid-assale-passante-m12-orbea-m12-x-15-per-rimorchio-robert-axle,"KID assale passante M12 Orbea M12 x 1.5 per rimorchio, Robert Axle","",Robert Axle Project,,Zubehör > Anhänger,"Anhänger, cargo, imported-2025-08-07, imported-ecom, Robert Axle Project, sale, trailer, transport, Zubehör",true,Title,Default Title,,,,,,,,KID233.O,0.0,shopify,deny,manual,89.00,,true,true,'602150477079,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/screenshot-2025-05-07-alle-111101.png?v=1754585309,1,"KID assale passante M12 Orbea M12 x 1.5 per rimorchio, Robert Axle",false,"KID assale passante M12 Orbea M12 x 1.5 per rimorchio, Robert Axle",,,,,,new,FALSE,Robert Axle Project,,,,,,,,,,g,,46.00,active
bosch-connectmodule-bcm3100-per-bdu38yy,Bosch ConnectModule BCM3100 per BDU38YY,"",Bosch,,Teile > Bosch,"accessory, Bosch, e-bike, electric, imported-2025-08-07, imported-ecom, Teile",true,Title,Default Title,,,,,,,,56.91521,0.0,shopify,deny,manual,139.00,,true,true,'4054289011215,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/56-91521-de.jpg?v=1754585307,1,Bosch ConnectModule BCM3100 per BDU38YY,false,Bosch ConnectModule BCM3100 per BDU38YY,,,,,,new,FALSE,Bosch,,,,,,,,,,g,,87.00,active
borse-laterali-small-shield-2x13l-yellow,"Borse laterali ""SMALL Shield"" 2x13l Yellow","",THULE,,Zubehör > Velotaschen,"bag, imported-2025-08-07, imported-ecom, pannier, storage, THULE, Velotaschen, Zubehör",true,Title,Default Title,,,,,,,,,5000.0,shopify,deny,manual,116.91,129.90,true,true,'085854246897,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/1160.jpg?v=1754585307,1,"Borse laterali ""SMALL Shield"" 2x13l Yellow",false,"Borse laterali ""SMALL Shield"" 2x13l Yellow",,,,,,new,FALSE,THULE,,,,,,,,,,g,,68.55,active
shimano-comando-cambio-slx-sl-m7100-destro-12-v,Shimano Comando cambio SLX SL-M7100 destro 12-V,"",SHIMANO,,Teile > Getriebe und Übersetzung,"accessory, Getriebe und Übersetzung, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,70.75203,0.0,shopify,deny,manual,50.60,,true,true,'4550170447892,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/70-75203-02.jpg?v=1754585306,1,Shimano Comando cambio SLX SL-M7100 destro 12-V,false,Shimano Comando cambio SLX SL-M7100 destro 12-V,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,23.40,active
manubrio-35x800mm-rise-30mm-bs-8us-6,"Manubrio Ø35x800mm, Rise 30mm, Bs 8°/Us 6°","",BBB,,Teile > Lenker,"accessory, BBB, imported-2025-08-07, imported-ecom, Lenker, Teile",true,Title,Default Title,,,,,,,,H8268D,0.0,shopify,deny,manual,48.90,,true,true,'8716683127614,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/h8268d.jpg?v=1754585305,1,"Manubrio Ø35x800mm, Rise 30mm, Bs 8°/Us 6°",false,"Manubrio Ø35x800mm, Rise 30mm, Bs 8°/Us 6°",,,,,,new,FALSE,BBB,,,,,,,,,,g,,24.50,active
bike-attitude-campanello-222-mm-alu-nero,Bike Attitude Campanello 22.2 mm Alu nero,"",BIKE ATTITUDE,,Zubehör > Klingeln,"accessory, BIKE ATTITUDE, imported-2025-08-07, imported-ecom, Klingeln, Zubehör",true,Title,Default Title,,,,,,,,29.40265,0.0,shopify,deny,manual,6.90,,true,true,'4714150546900,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/29-40265.jpg?v=1754585304,1,Bike Attitude Campanello 22.2 mm Alu nero,false,Bike Attitude Campanello 22.2 mm Alu nero,,,,,,new,FALSE,BIKE ATTITUDE,,,,,,,,,,g,,3.80,active
ergon-sella-sm-e-mountain-pro-man-sm-black,Ergon Sella SM E-Mountain Pro Man S/M black,"",Ergon,,Teile > Sattel,"e-bike, electric, Ergon, imported-2025-08-07, imported-ecom, Sattel, Teile",true,Title,Default Title,,,,,,,,40.79909,0.0,shopify,deny,manual,129.00,,true,true,'4260477072733,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/40-79909-ob.jpg?v=1754585303,1,Ergon Sella SM E-Mountain Pro Man S/M black,false,Ergon Sella SM E-Mountain Pro Man S/M black,,,,,,new,FALSE,Ergon,,,,,,,,,,g,,69.80,active
hsd-cache-box,HSD™ Cache Box,"",Tern,,Zubehör > Velotaschen,"bag, imported-2025-08-07, imported-ecom, pannier, storage, Tern, Velotaschen, Zubehör",true,Title,Default Title,,,,,,,,H9014M,0.0,shopify,deny,manual,28.90,,true,true,'812741025743,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/tern-hsd-cache-stash-bag-5527.jpg?v=1754585302,1,HSD™ Cache Box,false,HSD™ Cache Box,,,,,,new,FALSE,Tern,,,,,,,,,,g,,15.57,active
elite-olio-riscaldante-150ml,Elite olio riscaldante 150ml,"",ELITE,,Zubehör,"accessory, ELITE, imported-2025-08-07, imported-ecom, Zubehör",true,Title,Default Title,,,,,,,,52.35471,0.0,shopify,deny,manual,18.90,,true,true,'8020775015681,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/52-35471.jpg?v=1754585302,1,Elite olio riscaldante 150ml,false,Elite olio riscaldante 150ml,,,,,,new,FALSE,ELITE,,,,,,,,,,g,,10.20,active
shimano-leva-destra-freni-a-disco-bl-mt402-nera,Shimano Leva destra freni a disco BL-MT402 nera,"",SHIMANO,,Teile > Bremsen,"accessory, Bremsen, imported-2025-08-07, imported-ecom, SHIMANO, Teile",true,Title,Default Title,,,,,,,,74.75291,0.0,shopify,deny,manual,24.80,,true,true,'4550170530556,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/74-75291-plg.jpg?v=1754585300,1,Shimano Leva destra freni a disco BL-MT402 nera,false,Shimano Leva destra freni a disco BL-MT402 nera,,,,,,new,FALSE,SHIMANO,,,,,,,,,,g,,11.45,active
schwalbe-pneumatico-magic-mary-29x240-supertrail-addix-soft-tl-easy-black,Schwalbe Pneumatico Magic Mary 29x2.40 SuperTrail Addix Soft TL-Easy black,"",SCHWALBE,,Teile > Räder,"accessory, imported-2025-08-07, imported-ecom, Räder, SCHWALBE, Teile",true,Title,Default Title,,,,,,,,24.79443,0.0,shopify,deny,manual,75.00,,true,true,'4026495880756,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/24-79432-01.jpg?v=1754585299,1,Schwalbe Pneumatico Magic Mary 29x2.40 SuperTrail Addix Soft TL-Easy black,false,Schwalbe Pneumatico Magic Mary 29x2.40 SuperTrail Addix Soft TL-Easy black,,,,,,new,FALSE,SCHWALBE,,,,,,,,,,g,,42.75,active
minion-dhr-ii-dh-tr-3c-terra-e-25-29x250,Minion DHR II DH TR 3C Terra E-25 29x2.50,"",Maxxis,,Teile > Räder,"e-bike, electric, imported-2025-08-07, imported-ecom, Maxxis, Räder, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,85.00,,true,true,'4717784042602,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/69221387-0.jpg?v=1754585298,1,Minion DHR II DH TR 3C Terra E-25 29x2.50,false,Minion DHR II DH TR 3C Terra E-25 29x2.50,,,,,,new,FALSE,Maxxis,,,,,,,,,,g,,49.20,active
minion-dhf-dh-tr-3c-grip-e-50-29x250wt,Minion DHF DH TR 3C Grip E-50 29x2.50WT,"",Maxxis,,Teile > Räder,"e-bike, electric, imported-2025-08-07, imported-ecom, Maxxis, Räder, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,79.00,,true,true,'4717784041971,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/69241487-0.jpg?v=1754585297,1,Minion DHF DH TR 3C Grip E-50 29x2.50WT,false,Minion DHF DH TR 3C Grip E-50 29x2.50WT,,,,,,new,FALSE,Maxxis,,,,,,,,,,g,,46.10,active
pneumatico-dissector-wt-tr-dh-3c-grip-29x240-e-25,Pneumatico Dissector WT TR DH 3C Grip 29x2.40 E-25,"",Maxxis,,Teile > Räder,"e-bike, electric, imported-2025-08-07, imported-ecom, Maxxis, Räder, Teile",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,79.00,,true,true,'4717784038261,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/70026900-0.jpg?v=1754585296,1,Pneumatico Dissector WT TR DH 3C Grip 29x2.40 E-25,false,Pneumatico Dissector WT TR DH 3C Grip 29x2.40 E-25,,,,,,new,FALSE,Maxxis,,,,,,,,,,g,,46.10,active
cube-stereo-hybrid-one22-pro-amaronengrey-s,Cube Stereo Hybrid ONE22 Pro amarone'n'grey S,"",CUBE,,E-Bikes > E-MTB Fully > 120-130,"CUBE, e-bike, E-Bikes, E-MTB Fully, electric, full-suspension, fully, imported-2025-08-07, imported-ecom, mountain",true,Title,Default Title,,,,,,,,'801150,0.0,shopify,deny,manual,3699.00,,true,true,'4054571453082,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/801150-s-00.jpg?v=1754585296,1,Cube Stereo Hybrid ONE22 Pro amarone'n'grey S,false,Cube Stereo Hybrid ONE22 Pro amarone'n'grey S,,,,,,new,FALSE,CUBE,,,,,,,,,,g,,,active
